f,s11r,s11c,s12r,s12c,e,f,g,h
1268715,-0.108187824,0.020255536,0.885269248,-0.137733584,0,0,0,0
1274344,-0.108141232,0.020134822,0.885116416,-0.13809144,0,0,0,0
1279973,-0.108177248,0.020086944,0.88517056,-0.138372896,0,0,0,0
1285602,-0.10824144,0.019990414,0.885126336,-0.138646896,0,0,0,0
1291230,-0.10825268,0.019939142,0.8847888,-0.138816272,0,0,0,0
1296859,-0.10830232,0.019801282,0.884817152,-0.139034752,0,0,0,0
1302488,-0.10819584,0.019844608,0.884844544,-0.139581248,0,0,0,0
1308117,-0.108245984,0.019682396,0.884674112,-0.13979944,0,0,0,0
1313746,-0.108356976,0.019520396,0.88462208,-0.140062368,0,0,0,0
1319375,-0.108285368,0.01962735,0.884557248,-0.14035256,0,0,0,0
1325003,-0.108336304,0.01928838,0.884758784,-0.140646128,0,0,0,0
1330632,-0.108384256,0.01934769,0.884474368,-0.140944336,0,0,0,0
1336261,-0.108230976,0.019296626,0.884418816,-0.14124616,0,0,0,0
1341890,-0.108372048,0.018953842,0.884600064,-0.14142488,0,0,0,0
1347519,-0.108392088,0.019151134,0.884270464,-0.141688544,0,0,0,0
1353147,-0.108442848,0.019016862,0.88423936,-0.142218256,0,0,0,0
1358776,-0.108462512,0.018752988,0.884169152,-0.142243776,0,0,0,0
1364405,-0.108522984,0.018779866,0.884171392,-0.14268504,0,0,0,0
1370034,-0.108556744,0.01863037,0.8842192,-0.142942032,0,0,0,0
1375663,-0.108400464,0.01862108,0.883992064,-0.143268064,0,0,0,0
1381291,-0.1086414,0.01841256,0.883915392,-0.143650192,0,0,0,0
1386920,-0.108479264,0.018282122,0.883809536,-0.14410752,0,0,0,0
1392549,-0.108626728,0.0183242,0.883990656,-0.144016352,0,0,0,0
1398178,-0.108505592,0.01797779,0.883827456,-0.144315504,0,0,0,0
1403807,-0.108599368,0.018064424,0.8837136,-0.14451968,0,0,0,0
1409435,-0.108652544,0.018116842,0.883923008,-0.144827296,0,0,0,0
1415064,-0.108622872,0.017853316,0.883743616,-0.145367488,0,0,0,0
1420693,-0.108646688,0.017858458,0.88372704,-0.145564336,0,0,0,0
1426322,-0.108744752,0.017678168,0.883699456,-0.145827392,0,0,0,0
1431951,-0.108682072,0.017680736,0.883498176,-0.14598008,0,0,0,0
1437580,-0.108784104,0.017441738,0.883501696,-0.14655576,0,0,0,0
1443208,-0.108693624,0.017424616,0.883334848,-0.146737344,0,0,0,0
1448837,-0.108865496,0.01730202,0.883512896,-0.146945216,0,0,0,0
1454466,-0.108864312,0.017296922,0.883322496,-0.147237744,0,0,0,0
1460095,-0.108856448,0.01723204,0.883155136,-0.147374,0,0,0,0
1465724,-0.108953768,0.017161648,0.883144704,-0.14774592,0,0,0,0
1471352,-0.108988416,0.016995016,0.883041472,-0.148173728,0,0,0,0
1476981,-0.108909968,0.016843868,0.882989504,-0.148386,0,0,0,0
1482610,-0.108924304,0.016842338,0.883000896,-0.148615616,0,0,0,0
1488239,-0.109052632,0.016591093,0.88290176,-0.149193312,0,0,0,0
1493868,-0.108942576,0.016479413,0.882983104,-0.149433552,0,0,0,0
1499496,-0.108914304,0.01659545,0.882987904,-0.149631792,0,0,0,0
1505125,-0.108993248,0.01636478,0.882789632,-0.149934128,0,0,0,0
1510754,-0.109010368,0.016260501,0.882677952,-0.15037968,0,0,0,0
1516383,-0.108993344,0.016205304,0.882570304,-0.150580608,0,0,0,0
1522012,-0.109044192,0.016205071,0.882460608,-0.150758176,0,0,0,0
1527640,-0.108997712,0.015911719,0.882676672,-0.150951456,0,0,0,0
1533269,-0.109210816,0.015860018,0.882462592,-0.151496,0,0,0,0
1538898,-0.109079136,0.015718416,0.8824848,-0.151667232,0,0,0,0
1544527,-0.109088336,0.0156687,0.882390336,-0.151889216,0,0,0,0
1550156,-0.109323016,0.015649992,0.882334976,-0.151983408,0,0,0,0
1555785,-0.109090408,0.015749379,0.882273408,-0.15245696,0,0,0,0
1561413,-0.109328216,0.015347659,0.881946624,-0.152637376,0,0,0,0
1567042,-0.109071648,0.015317206,0.882288448,-0.152957024,0,0,0,0
1572671,-0.109355848,0.015207808,0.881869696,-0.153356768,0,0,0,0
1578300,-0.109264472,0.015281539,0.881866624,-0.153520944,0,0,0,0
1583929,-0.109343192,0.015178072,0.88185728,-0.153793504,0,0,0,0
1589557,-0.109452248,0.014990229,0.881617216,-0.154070384,0,0,0,0
1595186,-0.109332712,0.014949004,0.881700992,-0.154368928,0,0,0,0
1600815,-0.109327608,0.014796513,0.88169504,-0.154575536,0,0,0,0
1600815,-0.109400272,0.014733681,0.88171808,-0.154660016,0,0,0,0
1609496,-0.109344976,0.014594415,0.881700032,-0.155081808,0,0,0,0
1618178,-0.109541056,0.014469395,0.8816288,-0.155580976,0,0,0,0
1626859,-0.109508376,0.014259895,0.88140288,-0.15597552,0,0,0,0
1635540,-0.109569432,0.014224708,0.88141408,-0.156542,0,0,0,0
1644222,-0.1096458,0.014053688,0.881305792,-0.157020064,0,0,0,0
1652903,-0.109680616,0.013913762,0.881142208,-0.157402208,0,0,0,0
1661585,-0.109595608,0.013813257,0.880891008,-0.157721744,0,0,0,0
1670266,-0.109742136,0.013618516,0.881031808,-0.158202576,0,0,0,0
1678947,-0.1097324,0.013547498,0.880743744,-0.158348544,0,0,0,0
1687629,-0.109971016,0.01333652,0.880811264,-0.158977904,0,0,0,0
1696310,-0.109961976,0.013121226,0.880651072,-0.159642704,0,0,0,0
1704991,-0.109833936,0.013137434,0.880655616,-0.159868208,0,0,0,0
1713673,-0.109920808,0.012985388,0.880262464,-0.160366368,0,0,0,0
1722354,-0.109833848,0.012811581,0.880527168,-0.16089208,0,0,0,0
1731036,-0.1098434,0.012642067,0.880317824,-0.1611352,0,0,0,0
1739717,-0.110130184,0.012576217,0.880276032,-0.161746,0,0,0,0
1748398,-0.110035008,0.012439546,0.879912512,-0.162013216,0,0,0,0
1757080,-0.110013336,0.012143058,0.879898752,-0.162471584,0,0,0,0
1765761,-0.110161712,0.011993137,0.879827776,-0.162998688,0,0,0,0
1774442,-0.110235776,0.012041951,0.87973888,-0.163513104,0,0,0,0
1783124,-0.110345568,0.011735118,0.87972832,-0.163815168,0,0,0,0
1791805,-0.110266944,0.011724276,0.879509312,-0.164297472,0,0,0,0
1800487,-0.110268088,0.011570715,0.879407936,-0.164750272,0,0,0,0
1809168,-0.110206768,0.011244263,0.879168256,-0.165116752,0,0,0,0
1817849,-0.110289336,0.01110911,0.87918304,-0.16563872,0,0,0,0
1826531,-0.110489336,0.0112277,0.879092608,-0.166038384,0,0,0,0
1835212,-0.110412152,0.010794204,0.87908256,-0.166397888,0,0,0,0
1843893,-0.110493032,0.0106396,0.879055936,-0.166847616,0,0,0,0
1852575,-0.110469584,0.010408831,0.87886048,-0.167277152,0,0,0,0
1861256,-0.110547632,0.010335202,0.87876832,-0.167765904,0,0,0,0
1869937,-0.110624888,0.010252485,0.878601856,-0.168197904,0,0,0,0
1878619,-0.110583056,0.01013622,0.878549696,-0.168701232,0,0,0,0
1887300,-0.110575856,0.009903594,0.878499648,-0.16890344,0,0,0,0
1895982,-0.110799144,0.009763597,0.878163136,-0.169480192,0,0,0,0
1904663,-0.11076304,0.009418207,0.87832224,-0.169899824,0,0,0,0
1913344,-0.110845584,0.009378939,0.878361728,-0.1703608,0,0,0,0
1922026,-0.110746584,0.009245389,0.877989056,-0.17055104,0,0,0,0
1930707,-0.1109686,0.009152321,0.87784864,-0.171088608,0,0,0,0
1939388,-0.110951688,0.008868557,0.877904576,-0.171627088,0,0,0,0
1948070,-0.111008048,0.008875928,0.877491392,-0.172014976,0,0,0,0
1956751,-0.111049512,0.008635738,0.877842624,-0.172487664,0,0,0,0
1965433,-0.110994912,0.008451838,0.877577152,-0.172764848,0,0,0,0
1974114,-0.11102044,0.008456179,0.877424064,-0.173402032,0,0,0,0
1982795,-0.11103816,0.008284058,0.877246784,-0.173826896,0,0,0,0
1991477,-0.111162552,0.008222819,0.877167424,-0.174337552,0,0,0,0
2000158,-0.111237072,0.00804496,0.87705536,-0.174605424,0,0,0,0
2008839,-0.111233792,0.007814116,0.877104256,-0.175070672,0,0,0,0
2017521,-0.111219616,0.007620365,0.876859392,-0.175524272,0,0,0,0
2026202,-0.111480928,0.007606075,0.876886208,-0.175913776,0,0,0,0
2034884,-0.111366752,0.007334637,0.876697408,-0.176301184,0,0,0,0
2043565,-0.11143416,0.00719444,0.876622656,-0.176751536,0,0,0,0
2052246,-0.111378184,0.007275853,0.87641376,-0.177248336,0,0,0,0
2060928,-0.111463128,0.00692295,0.876468672,-0.177562208,0,0,0,0
2069609,-0.111440272,0.006793143,0.87631264,-0.178026672,0,0,0,0
2078290,-0.111403664,0.00668888,0.876227904,-0.178328,0,0,0,0
2086972,-0.11154884,0.006517672,0.876045312,-0.178946784,0,0,0,0
2095653,-0.111560752,0.006302285,0.876159808,-0.179511488,0,0,0,0
2104334,-0.111727816,0.006163438,0.875862784,-0.17981232,0,0,0,0
2113016,-0.111655912,0.005973814,0.875779584,-0.180021632,0,0,0,0
2121697,-0.111864616,0.0058796,0.875581504,-0.180661824,0,0,0,0
2130379,-0.11196876,0.00574668,0.875627584,-0.181015952,0,0,0,0
2139060,-0.111750328,0.005671362,0.875484288,-0.18150416,0,0,0,0
2147741,-0.111963552,0.00544313,0.875603648,-0.181886896,0,0,0,0
2156423,-0.111951656,0.005220771,0.875182848,-0.182318192,0,0,0,0
2165104,-0.11206356,0.005064979,0.875312128,-0.182613584,0,0,0,0
2173785,-0.112073112,0.005091666,0.87506464,-0.18320864,0,0,0,0
2182467,-0.11213724,0.004936847,0.875018688,-0.18348248,0,0,0,0
2191148,-0.11212316,0.004703378,0.87471488,-0.183940208,0,0,0,0
2199830,-0.11217996,0.004769003,0.874655936,-0.184623248,0,0,0,0
2208511,-0.112222472,0.004346019,0.874569152,-0.18473264,0,0,0,0
2217192,-0.11235492,0.004239504,0.874388736,-0.18531224,0,0,0,0
2225874,-0.112404264,0.00402613,0.874349824,-0.185691088,0,0,0,0
2234555,-0.1123634,0.003835879,0.874319744,-0.186096048,0,0,0,0
2243236,-0.112497504,0.003730745,0.874158464,-0.18652736,0,0,0,0
2251918,-0.11254732,0.003670328,0.874160576,-0.187080512,0,0,0,0
2260599,-0.112636568,0.003531197,0.873986176,-0.187479552,0,0,0,0
2269280,-0.112609304,0.003448977,0.8740464,-0.1879264,0,0,0,0
2277962,-0.112581472,0.003173594,0.873859584,-0.188269936,0,0,0,0
2286643,-0.11262884,0.003117834,0.87383744,-0.188740848,0,0,0,0
2295325,-0.112617616,0.00297239,0.873481984,-0.189018176,0,0,0,0
2304006,-0.112755984,0.003127813,0.873553536,-0.189496112,0,0,0,0
2312687,-0.112752752,0.002619203,0.87340768,-0.189849312,0,0,0,0
2321369,-0.112789896,0.002475454,0.873306368,-0.190150256,0,0,0,0
2330050,-0.112804136,0.002377672,0.873142208,-0.19077616,0,0,0,0
2338731,-0.112913808,0.002265757,0.873025536,-0.191268208,0,0,0,0
2347413,-0.113006104,0.001962481,0.872727616,-0.191684704,0,0,0,0
2356094,-0.112945808,0.001867608,0.872850752,-0.19203688,0,0,0,0
2364776,-0.112986936,0.001794306,0.872633152,-0.192603424,0,0,0,0
2373457,-0.113246056,0.00169674,0.872436224,-0.193051648,0,0,0,0
2382138,-0.113180848,0.001539212,0.872433792,-0.19350256,0,0,0,0
2390820,-0.113191704,0.001269157,0.87224576,-0.193840624,0,0,0,0
2399501,-0.113382176,0.001221079,0.872143552,-0.194306192,0,0,0,0
2408182,-0.11328212,0.000846454,0.872190208,-0.194696656,0,0,0,0
2416864,-0.11353184,0.000782558,0.872023104,-0.195049616,0,0,0,0
2425545,-0.113285456,0.00062193,0.87180256,-0.195417472,0,0,0,0
2434227,-0.113482464,0.000654801,0.87172416,-0.19587768,0,0,0,0
2442908,-0.113582616,0.000526774,0.871649664,-0.196415648,0,0,0,0
2451589,-0.113451616,0.000203502,0.871530816,-0.196799424,0,0,0,0
2460271,-0.113673624,4.486e-06,0.871430144,-0.197125936,0,0,0,0
2468952,-0.113735824,-0.000120617,0.871430592,-0.19782224,0,0,0,0
2468952,-0.113703464,4.6348e-05,0.871469568,-0.197606384,0,0,0,0
2482341,-0.113782776,-0.000254513,0.87115008,-0.19827176,0,0,0,0
2495731,-0.113846504,-0.000450266,0.87095392,-0.198940624,0,0,0,0
2509120,-0.113796952,-0.000716,0.870719232,-0.199590608,0,0,0,0
2522509,-0.113931392,-0.001000169,0.870635648,-0.200132016,0,0,0,0
2535899,-0.114114552,-0.001366776,0.870297216,-0.20079056,0,0,0,0
2549288,-0.113971472,-0.001458994,0.870353344,-0.201395776,0,0,0,0
2562677,-0.114235288,-0.001710475,0.87024736,-0.2022004,0,0,0,0
2576067,-0.114187912,-0.001853111,0.870138816,-0.202865168,0,0,0,0
2589456,-0.1143494,-0.001964252,0.86982688,-0.203395952,0,0,0,0
2602846,-0.1145686,-0.002447873,0.869535168,-0.204083584,0,0,0,0
2616235,-0.114508112,-0.002443303,0.869338944,-0.204736544,0,0,0,0
2629624,-0.114699664,-0.00293973,0.869247424,-0.205205904,0,0,0,0
2643014,-0.1147658,-0.002921183,0.869208064,-0.205949744,0,0,0,0
2656403,-0.114717224,-0.003228984,0.868795904,-0.206468208,0,0,0,0
2669792,-0.114736144,-0.003417235,0.868682112,-0.207395552,0,0,0,0
2683182,-0.1148794,-0.003817376,0.868502208,-0.207995248,0,0,0,0
2696571,-0.11499336,-0.003998761,0.868381696,-0.208781312,0,0,0,0
2709960,-0.115147032,-0.004295993,0.868229952,-0.209364624,0,0,0,0
2723350,-0.115139536,-0.004407127,0.86799744,-0.209896576,0,0,0,0
2736739,-0.11526924,-0.004774673,0.867914112,-0.210508544,0,0,0,0
2750128,-0.115368544,-0.004930861,0.867587712,-0.211092032,0,0,0,0
2763518,-0.115376936,-0.005103139,0.86730528,-0.21180112,0,0,0,0
2776907,-0.115534048,-0.005270733,0.867356736,-0.21236968,0,0,0,0
2790296,-0.115759232,-0.005550207,0.86717728,-0.213181824,0,0,0,0
2803686,-0.115808328,-0.005711826,0.866844864,-0.213970416,0,0,0,0
2817075,-0.115662936,-0.006187967,0.866800896,-0.214492944,0,0,0,0
2830464,-0.115763584,-0.006119052,0.866619264,-0.214986384,0,0,0,0
2843854,-0.115795144,-0.006536544,0.866238464,-0.215795248,0,0,0,0
2857243,-0.116085096,-0.006689028,0.86608512,-0.216513904,0,0,0,0
2870633,-0.115947488,-0.006966295,0.865971136,-0.21705272,0,0,0,0
2884022,-0.116190896,-0.007293913,0.865815488,-0.217666864,0,0,0,0
2897411,-0.116251048,-0.007332511,0.8656896,-0.21812856,0,0,0,0
2910801,-0.116248448,-0.007478233,0.865254976,-0.219025136,0,0,0,0
2924190,-0.1163258,-0.007936808,0.865211584,-0.219548368,0,0,0,0
2937579,-0.116363656,-0.008174305,0.864929408,-0.220064816,0,0,0,0
2950969,-0.116608208,-0.00821859,0.86486144,-0.220655408,0,0,0,0
2964358,-0.116683472,-0.008497512,0.864576128,-0.221522928,0,0,0,0
2977747,-0.1168598,-0.00866487,0.864318592,-0.222136624,0,0,0,0
2991137,-0.116939376,-0.008881847,0.864041984,-0.222784288,0,0,0,0
3004526,-0.116947584,-0.009164732,0.864200384,-0.223282576,0,0,0,0
3017915,-0.117028808,-0.009324953,0.863928256,-0.224109168,0,0,0,0
3031305,-0.117123848,-0.009627052,0.86349216,-0.224573408,0,0,0,0
3044694,-0.11724516,-0.009978232,0.863550528,-0.225356688,0,0,0,0
3058083,-0.117412568,-0.010181968,0.863297856,-0.225995728,0,0,0,0
3071473,-0.117426064,-0.010387889,0.86320768,-0.22660344,0,0,0,0
3084862,-0.117442472,-0.010570705,0.86289632,-0.227343552,0,0,0,0
3098251,-0.11762148,-0.010779713,0.86271808,-0.227915024,0,0,0,0
3111641,-0.117805248,-0.011112871,0.862715264,-0.228444,0,0,0,0
3125030,-0.117829648,-0.01117291,0.862433408,-0.22926728,0,0,0,0
3138420,-0.117683048,-0.011514669,0.862216704,-0.229841744,0,0,0,0
3151809,-0.118121904,-0.011606205,0.861955904,-0.230533568,0,0,0,0
3165198,-0.118170456,-0.011972348,0.861795392,-0.231189168,0,0,0,0
3178588,-0.118181952,-0.012203235,0.861640832,-0.232004976,0,0,0,0
3191977,-0.118319272,-0.012288301,0.861358976,-0.232303488,0,0,0,0
3205366,-0.118388384,-0.01263278,0.861169408,-0.232974928,0,0,0,0
3218756,-0.118383752,-0.012717109,0.860964992,-0.233704432,0,0,0,0
3232145,-0.118429568,-0.013119355,0.860663936,-0.23434416,0,0,0,0
3245534,-0.11867968,-0.013251095,0.860731072,-0.234929024,0,0,0,0
3258924,-0.118753256,-0.013754476,0.860436032,-0.23557664,0,0,0,0
3272313,-0.118672072,-0.013632218,0.860260608,-0.236237824,0,0,0,0
3285702,-0.118781848,-0.013949851,0.8600848,-0.236852112,0,0,0,0
3299092,-0.118984608,-0.014287854,0.85983872,-0.237539648,0,0,0,0
3312481,-0.119330128,-0.014321669,0.859662464,-0.238171984,0,0,0,0
3325870,-0.11933136,-0.014756522,0.859386176,-0.23885128,0,0,0,0
3339260,-0.119511568,-0.014987339,0.859131776,-0.239404064,0,0,0,0
3352649,-0.1193952,-0.014960585,0.859108544,-0.2399536,0,0,0,0
3366038,-0.11954412,-0.01524381,0.858790272,-0.24071552,0,0,0,0
3379428,-0.11962436,-0.015532671,0.858550464,-0.241114848,0,0,0,0
3392817,-0.11960352,-0.015675432,0.858371136,-0.241858624,0,0,0,0
3406207,-0.119844952,-0.015930772,0.85832352,-0.2426524,0,0,0,0
3419596,-0.119984792,-0.016136332,0.858104896,-0.243161216,0,0,0,0
3432985,-0.119930248,-0.016394696,0.857780672,-0.243968096,0,0,0,0
3446375,-0.120060288,-0.01636386,0.857417472,-0.244591136,0,0,0,0
3459764,-0.12024672,-0.01671964,0.857359808,-0.245211616,0,0,0,0
3473153,-0.12036288,-0.016939954,0.857291456,-0.245627456,0,0,0,0
3486543,-0.120515256,-0.01717672,0.857057792,-0.246348912,0,0,0,0
3499932,-0.12046916,-0.017571586,0.856697088,-0.247047744,0,0,0,0
3513321,-0.120567296,-0.017899624,0.856609792,-0.24765552,0,0,0,0
3526711,-0.120692368,-0.01790245,0.85624064,-0.248187952,0,0,0,0
3540100,-0.120880336,-0.018244294,0.856162944,-0.249052768,0,0,0,0
3553489,-0.120699264,-0.01824216,0.855957632,-0.2494388,0,0,0,0
3566879,-0.120821,-0.018524904,0.855801728,-0.250119472,0,0,0,0
3580268,-0.121154088,-0.018807074,0.855535488,-0.250558976,0,0,0,0
3593657,-0.12110192,-0.019142368,0.855206272,-0.251300128,0,0,0,0
3607047,-0.121375512,-0.0191944,0.8550256,-0.252158992,0,0,0,0
3620436,-0.121390008,-0.019631068,0.854730688,-0.252693472,0,0,0,0
3633825,-0.121458032,-0.019630112,0.854737216,-0.253379936,0,0,0,0
3647215,-0.121596648,-0.019939102,0.854502976,-0.253984864,0,0,0,0
3660604,-0.121813512,-0.02028089,0.85435968,-0.2545692,0,0,0,0
3673994,-0.121741672,-0.020297354,0.85409472,-0.255119808,0,0,0,0
3687383,-0.121969336,-0.020599682,0.853918592,-0.255903664,0,0,0,0
3700772,-0.121888448,-0.020987704,0.85362592,-0.256434448,0,0,0,0
3714162,-0.122123648,-0.021032248,0.853613248,-0.257086304,0,0,0,0
3727551,-0.122085304,-0.0212625,0.853215872,-0.257610352,0,0,0,0
3740940,-0.12232876,-0.02140651,0.852969664,-0.258500608,0,0,0,0
3754330,-0.122450496,-0.021682646,0.852827776,-0.259057008,0,0,0,0
3767719,-0.12244988,-0.021896016,0.852375424,-0.259696272,0,0,0,0
3781108,-0.122624248,-0.02209471,0.8524304,-0.260143584,0,0,0,0
3794498,-0.122641632,-0.022433946,0.852070656,-0.260890192,0,0,0,0
3807887,-0.122813848,-0.022555892,0.851939776,-0.2615012,0,0,0,0
3807887,-0.122949896,-0.022520926,0.85196608,-0.261476704,0,0,0,0
3828538,-0.122824768,-0.023021502,0.851391168,-0.26249304,0,0,0,0
3849188,-0.123029792,-0.023276648,0.851326592,-0.263492016,0,0,0,0
3869839,-0.123341552,-0.023610314,0.851013632,-0.264310304,0,0,0,0
3890489,-0.12349216,-0.023907924,0.850637824,-0.26526096,0,0,0,0
3911140,-0.123709904,-0.024287128,0.850231744,-0.266240064,0,0,0,0
3931790,-0.123836592,-0.024516542,0.849910208,-0.267158352,0,0,0,0
3952441,-0.123975848,-0.024916478,0.84966272,-0.268206544,0,0,0,0
3973091,-0.124219016,-0.02525158,0.849233024,-0.269372448,0,0,0,0
3993742,-0.124236824,-0.025590126,0.849022848,-0.27019488,0,0,0,0
4014392,-0.124484872,-0.025830828,0.84854784,-0.271089024,0,0,0,0
4035043,-0.12452624,-0.026244662,0.84816608,-0.272184352,0,0,0,0
4055693,-0.124846136,-0.02657599,0.848057536,-0.27309056,0,0,0,0
4076344,-0.125080792,-0.026940982,0.847554176,-0.274160672,0,0,0,0
4096994,-0.125215024,-0.02723436,0.847256512,-0.275034176,0,0,0,0
4117645,-0.125378592,-0.027528868,0.846991936,-0.276064256,0,0,0,0
4138295,-0.125393976,-0.027803556,0.84669248,-0.276938016,0,0,0,0
4158946,-0.125596416,-0.028248034,0.846166016,-0.278054208,0,0,0,0
4179596,-0.125889552,-0.028621576,0.845862464,-0.278974688,0,0,0,0
4200247,-0.126032592,-0.028957504,0.845549888,-0.279755936,0,0,0,0
4220897,-0.126303824,-0.029227922,0.845103808,-0.280818624,0,0,0,0
4241548,-0.126408936,-0.029464922,0.84469344,-0.28174304,0,0,0,0
4262198,-0.126561032,-0.029868432,0.84420416,-0.282579264,0,0,0,0
4282849,-0.126574072,-0.030190138,0.84396832,-0.283588832,0,0,0,0
4303499,-0.126976952,-0.03047046,0.843702912,-0.284589408,0,0,0,0
4324150,-0.127090488,-0.03090875,0.843341504,-0.285640096,0,0,0,0
4344800,-0.127269208,-0.031123146,0.843081792,-0.2865616,0,0,0,0
4365451,-0.127421904,-0.031371288,0.84273408,-0.28744464,0,0,0,0
4386101,-0.1275558,-0.031876512,0.842327488,-0.288558368,0,0,0,0
4406752,-0.127711368,-0.032046612,0.841883776,-0.28957328,0,0,0,0
4427402,-0.127847848,-0.03243484,0.841549376,-0.290290976,0,0,0,0
4448053,-0.128192424,-0.032732186,0.841112384,-0.291292384,0,0,0,0
4468703,-0.128221512,-0.033092208,0.840926976,-0.292425472,0,0,0,0
4489354,-0.128521712,-0.0333356,0.840688448,-0.293118272,0,0,0,0
4510004,-0.128788872,-0.03364126,0.840068608,-0.294225888,0,0,0,0
4530655,-0.128884688,-0.034013732,0.839563968,-0.295071168,0,0,0,0
4551305,-0.12908556,-0.034344628,0.839423808,-0.296042752,0,0,0,0
4571956,-0.12923336,-0.034736076,0.839220352,-0.296994496,0,0,0,0
4592606,-0.129431728,-0.034993332,0.8387792,-0.297884704,0,0,0,0
4613257,-0.129731416,-0.035290644,0.838341888,-0.29868032,0,0,0,0
4633907,-0.129724264,-0.035597388,0.837967104,-0.299813792,0,0,0,0
4654558,-0.130045952,-0.036036924,0.83779648,-0.30070128,0,0,0,0
4675208,-0.130274896,-0.03619042,0.837145536,-0.301696704,0,0,0,0
4695859,-0.130364624,-0.036623372,0.836755136,-0.302848064,0,0,0,0
4716509,-0.130605024,-0.0369733,0.83653664,-0.303607584,0,0,0,0
4737160,-0.130764544,-0.037061264,0.835947456,-0.304536992,0,0,0,0
4757810,-0.130929288,-0.037407572,0.835784128,-0.30557424,0,0,0,0
4778461,-0.131263896,-0.037784896,0.835223872,-0.30649488,0,0,0,0
4799111,-0.131204872,-0.038178132,0.834868352,-0.30746944,0,0,0,0
4819762,-0.13157332,-0.038519724,0.834539456,-0.308396128,0,0,0,0
4840413,-0.131688696,-0.038834996,0.834068352,-0.309472992,0,0,0,0
4861063,-0.131883904,-0.039115884,0.833872384,-0.310226528,0,0,0,0
4881714,-0.132175488,-0.039414092,0.83336416,-0.311183264,0,0,0,0
4902364,-0.132257016,-0.039663248,0.833094912,-0.312144256,0,0,0,0
4923015,-0.132521448,-0.03988314,0.832596096,-0.313124896,0,0,0,0
4943665,-0.132488712,-0.040302356,0.832308544,-0.314152704,0,0,0,0
4964316,-0.132968216,-0.040707608,0.831802624,-0.314852864,0,0,0,0
4984966,-0.133046552,-0.041032704,0.831473344,-0.315929248,0,0,0,0
5005617,-0.133272352,-0.041076476,0.83095968,-0.317024992,0,0,0,0
5026267,-0.133453696,-0.041595668,0.83065888,-0.3177376,0,0,0,0
5046918,-0.133586792,-0.041935944,0.830295424,-0.318614528,0,0,0,0
5067568,-0.133787496,-0.042176,0.830081792,-0.319423808,0,0,0,0
5088219,-0.13405928,-0.042579092,0.829527872,-0.320641984,0,0,0,0
5108869,-0.134257744,-0.042817144,0.829130176,-0.321492416,0,0,0,0
5129520,-0.134457024,-0.043217216,0.82877152,-0.322700064,0,0,0,0
5150170,-0.134621632,-0.0432709,0.828381056,-0.323456928,0,0,0,0
5170821,-0.134753712,-0.043689152,0.827784128,-0.32432352,0,0,0,0
5191471,-0.135029216,-0.043918632,0.8275088,-0.325398048,0,0,0,0
5212122,-0.135202688,-0.044266232,0.826975104,-0.32620976,0,0,0,0
5232772,-0.135563424,-0.044602076,0.826625984,-0.327164768,0,0,0,0
5253423,-0.135580304,-0.04475778,0.826355904,-0.328203712,0,0,0,0
5274073,-0.135752736,-0.045247624,0.8257984,-0.329045792,0,0,0,0
5294724,-0.136096784,-0.045336516,0.825338496,-0.330009312,0,0,0,0
5315374,-0.136334864,-0.045761836,0.825320128,-0.330778048,0,0,0,0
5336025,-0.136347872,-0.04614918,0.824781568,-0.331770624,0,0,0,0
5356675,-0.136612832,-0.04622976,0.82441312,-0.332846336,0,0,0,0
5377326,-0.136826512,-0.046596972,0.823939264,-0.333765216,0,0,0,0
5397976,-0.137118624,-0.046902856,0.823539456,-0.334652096,0,0,0,0
5418627,-0.137352496,-0.04737646,0.823093952,-0.335556768,0,0,0,0
5439277,-0.137482896,-0.04757428,0.822591104,-0.336657344,0,0,0,0
5459928,-0.137553648,-0.047766144,0.822213632,-0.337384544,0,0,0,0
5480578,-0.137836512,-0.04812454,0.821859264,-0.338443232,0,0,0,0
5501229,-0.137998176,-0.048368684,0.821642816,-0.33932128,0,0,0,0
5521879,-0.138149136,-0.048469392,0.821158976,-0.340243936,0,0,0,0
5542530,-0.138257184,-0.0489118,0.820643648,-0.341123424,0,0,0,0
5563180,-0.138584112,-0.049237944,0.820174016,-0.342119456,0,0,0,0
5583831,-0.138950848,-0.049596728,0.819851072,-0.34312176,0,0,0,0
5604481,-0.139082048,-0.049652692,0.81945376,-0.343875136,0,0,0,0
5625132,-0.139356096,-0.050095808,0.819110208,-0.344838752,0,0,0,0
5645782,-0.139493456,-0.050403136,0.818471104,-0.345789696,0,0,0,0
5666433,-0.139773552,-0.050650056,0.818289536,-0.346861408,0,0,0,0
5687083,-0.13986784,-0.050861908,0.817675392,-0.347636576,0,0,0,0
5707734,-0.140214496,-0.05118428,0.817417984,-0.348483392,0,0,0,0
5728384,-0.140421824,-0.051411636,0.816803776,-0.349479616,0,0,0,0
5749035,-0.14056184,-0.051762136,0.816590848,-0.350365088,0,0,0,0
5769685,-0.14066168,-0.051981436,0.81611648,-0.351247168,0,0,0,0
5790336,-0.141009216,-0.052408032,0.81568256,-0.352315232,0,0,0,0
5810986,-0.140998976,-0.052789208,0.81517792,-0.353140032,0,0,0,0
5831637,-0.141526144,-0.053005208,0.81470144,-0.354114816,0,0,0,0
5852287,-0.141707136,-0.053174668,0.814598592,-0.35487056,0,0,0,0
